region,regionName,currency,productId,productJsonFile,brand,brandAnchor,name,format,defaultVariantIndex,description,descriptionSource,pointsJson,searchText,variantIndex,variantLabel,variantProduct,size,rawSize,priceNow,priceWas,imageSrc,imageKind,imageAlt,imageKey,imageTrusted,variantSearchText,sourceUrl,sku,imageOriginalSrc,imageOriginalKind,imageFallbackSrc,imageSourceUrl,imageResolutionMethod,imageMatchStatus,imageOfficialDomain,imageFrontFacing,imageNotes
eu,Europe,EUR,cellcore-biosciences-myc-support-kit-05f98480,cellcore-biosciences-myc-support-kit-05f98480.json,CellCore Biosciences,brand-cellcorebiosciences,MYC Support Kit,Kits,0,"MYC Support Kit by CellCore Biosciences is a practitioner-grade kit in this store. It is intended for use as part of a targeted supplement, wellness, or personal-care protocol selected for the individual. Review the selected size and label directions before use.",Generated from catalog product data,"[{""label"":""Format"",""value"":""Kits""},{""label"":""Use guidance"",""value"":""Follow the product label or practitioner instructions for use.""}]",cellcore biosciences myc support kit cellcore biosciences myc support kit retail retail,0,Retail,MYC Support Kit,Retail,Retail,€226.79,€377.99,https://api.microlink.io/?url=https%3A%2F%2Fcellcore.com%2Fproducts%2Fmyc-support-kit%2F&embed=image.url,product,CellCore Biosciences MYC Support Kit Retail,25b3bc5b65a544a3b087,True,CellCore Biosciences MYC Support Kit Retail Retail,,,../brand_logos/cellcore.jpg,brand-logo,../brand_logos/cellcore.jpg,https://cellcore.com/products/myc-support-kit/,exact-product-specific-page-sku-identity,exact-product-sku-or-sale-unit-page,cellcore.com,Primary product image from the cited product-specific evidence page.,"Exact product-specific page matches the catalogue brand and product identity. The catalogue package field is a SKU, pricing tier, accessory descriptor, kit descriptor, or sale-unit label rather than a conventional count/volume; it was not used to infer a different variant."
eu,Europe,EUR,cellcore-biosciences-para-1-mimosa-pudica-seed-84a9b039,cellcore-biosciences-para-1-mimosa-pudica-seed-84a9b039.json,CellCore Biosciences,brand-cellcorebiosciences,Para 1 (Mimosa Pudica Seed),Capsules,0,"Para 1 (Mimosa Pudica Seed) by CellCore Biosciences is a practitioner-grade capsule-format product in this store. It is intended for use as part of a targeted supplement, wellness, or personal-care protocol selected for the individual. Review the selected size and label directions before use.",Generated from catalog product data,"[{""label"":""Format"",""value"":""Capsules""},{""label"":""Use guidance"",""value"":""Follow the product label or practitioner instructions for use.""}]",cellcore biosciences para 1 (mimosa pudica seed) cellcore biosciences para 1 (mimosa pudica seed) 120 capsules 120 caps,0,120 caps,Para 1 (Mimosa Pudica Seed),120 caps,120 Capsules,€21.89,€36.48,https://api.microlink.io/?url=https%3A%2F%2Fcellcore.com%2Fproducts%2Fpara-1-mimosa-pudica-seed%2F&embed=image.url,product,CellCore Biosciences Para 1 (Mimosa Pudica Seed) 120 caps,12228c1f8c239d91dc19,True,CellCore Biosciences Para 1 (Mimosa Pudica Seed) 120 Capsules 120 caps,,,../brand_logos/cellcore.jpg,brand-logo,../brand_logos/cellcore.jpg,https://cellcore.com/products/para-1-mimosa-pudica-seed/,official-manufacturer-unique-product-package-mapping,exact-official-product-page-unique-catalogue-package-mapping,cellcore.com,primary official product-page image expected; exact product page with one non-conflicting catalogue package mapping,"Official manufacturer product page matches the normalized product name, maps to only one product/package in the full audit, and has a clean standard package field. Shared-page size conflicts, malformed sizes, dose-only sizes, and ambiguous records were excluded."
eu,Europe,EUR,cellcore-biosciences-para-2-b6c0062b,cellcore-biosciences-para-2-b6c0062b.json,CellCore Biosciences,brand-cellcorebiosciences,Para 2,Capsules,0,"Para 2 by CellCore Biosciences is a practitioner-grade capsule-format product in this store. It is intended for use as part of a targeted supplement, wellness, or personal-care protocol selected for the individual. Review the selected size and label directions before use.",Generated from catalog product data,"[{""label"":""Format"",""value"":""Capsules""},{""label"":""Use guidance"",""value"":""Follow the product label or practitioner instructions for use.""}]",cellcore biosciences para 2 cellcore biosciences para 2 120 capsules 120 caps,0,120 caps,Para 2,120 caps,120 Capsules,€37.19,€61.99,https://api.microlink.io/?url=https%3A%2F%2Fcellcore.com%2Fproducts%2Fpara-2%2F&embed=image.url,product,CellCore Biosciences Para 2 120 caps,0266bd66be4cc4334085,True,CellCore Biosciences Para 2 120 Capsules 120 caps,,,../brand_logos/cellcore.jpg,brand-logo,../brand_logos/cellcore.jpg,https://cellcore.com/products/para-2/,official-one-product-one-package-primary-image,evidence-backed-product-and-package-match,cellcore.com,Primary product/package image from the cited product-specific evidence page.,Official product page maps to one valid physical package across catalogue records.
eu,Europe,EUR,cellcore-biosciences-para-3-72610741,cellcore-biosciences-para-3-72610741.json,CellCore Biosciences,brand-cellcorebiosciences,Para 3,Liquid,0,"Para 3 by CellCore Biosciences is a practitioner-grade liquid product in this store. It is intended for use as part of a targeted supplement, wellness, or personal-care protocol selected for the individual. Review the selected size and label directions before use.",Generated from catalog product data,"[{""label"":""Format"",""value"":""Liquid""},{""label"":""Use guidance"",""value"":""Follow the product label or practitioner instructions for use.""}]",cellcore biosciences para 3 cellcore biosciences para 3 60ml 60ml,0,60ml,Para 3,60ml,60ml,€37.19,€61.99,https://api.microlink.io/?url=https%3A%2F%2Fcellcore.com%2Fproducts%2Fpara-3%2F&embed=image.url,product,CellCore Biosciences Para 3 60ml,5496f04c84556b1f37ee,True,CellCore Biosciences Para 3 60ml 60ml,,,../brand_logos/cellcore.jpg,brand-logo,../brand_logos/cellcore.jpg,https://cellcore.com/products/para-3/,official-one-product-one-package-primary-image,evidence-backed-product-and-package-match,cellcore.com,Primary product/package image from the cited product-specific evidence page.,Official product page maps to one valid physical package across catalogue records.
eu,Europe,EUR,cellcore-biosciences-para-4-d909e410,cellcore-biosciences-para-4-d909e410.json,CellCore Biosciences,brand-cellcorebiosciences,Para 4,Capsules,0,"Para 4 by CellCore Biosciences is a practitioner-grade capsule-format product in this store. It is intended for use as part of a targeted supplement, wellness, or personal-care protocol selected for the individual. Review the selected size and label directions before use.",Generated from catalog product data,"[{""label"":""Format"",""value"":""Capsules""},{""label"":""Use guidance"",""value"":""Follow the product label or practitioner instructions for use.""}]",cellcore biosciences para 4 cellcore biosciences para 4 120 capsules 120 caps,0,120 caps,Para 4,120 caps,120 Capsules,€40.79,€67.99,https://api.microlink.io/?url=https%3A%2F%2Fcellcore.com%2Fproducts%2Fpara-4%2F&embed=image.url,product,CellCore Biosciences Para 4 120 caps,c84db439e96a25fce05b,True,CellCore Biosciences Para 4 120 Capsules 120 caps,,,../brand_logos/cellcore.jpg,brand-logo,../brand_logos/cellcore.jpg,https://cellcore.com/products/para-4/,official-one-product-one-package-primary-image,evidence-backed-product-and-package-match,cellcore.com,Primary product/package image from the cited product-specific evidence page.,Official product page maps to one valid physical package across catalogue records.
eu,Europe,EUR,cellcore-biosciences-para-kit-7777bd4e,cellcore-biosciences-para-kit-7777bd4e.json,CellCore Biosciences,brand-cellcorebiosciences,Para Kit,Kits,0,"Para Kit by CellCore Biosciences is a practitioner-grade kit in this store. It is intended for use as part of a targeted supplement, wellness, or personal-care protocol selected for the individual. Review the selected size and label directions before use.",Generated from catalog product data,"[{""label"":""Format"",""value"":""Kits""},{""label"":""Use guidance"",""value"":""Follow the product label or practitioner instructions for use.""}]",cellcore biosciences para kit cellcore biosciences para kit retail retail,0,Retail,Para Kit,Retail,Retail,€119.08,€198.46,https://api.microlink.io/?url=https%3A%2F%2Fcellcore.com%2Fproducts%2Fpara-kit%2F&embed=image.url,product,CellCore Biosciences Para Kit Retail,09c43d70a4e23f782dbc,True,CellCore Biosciences Para Kit Retail Retail,,,../brand_logos/cellcore.jpg,brand-logo,../brand_logos/cellcore.jpg,https://cellcore.com/products/para-kit/,exact-product-specific-page-sku-identity,exact-product-sku-or-sale-unit-page,cellcore.com,Primary product image from the cited product-specific evidence page.,"Exact product-specific page matches the catalogue brand and product identity. The catalogue package field is a SKU, pricing tier, accessory descriptor, kit descriptor, or sale-unit label rather than a conventional count/volume; it was not used to infer a different variant."
eu,Europe,EUR,cellcore-biosciences-s-tro-29a7d0c7,cellcore-biosciences-s-tro-29a7d0c7.json,CellCore Biosciences,brand-cellcorebiosciences,S-TRO,Capsules,0,"S-TRO by CellCore Biosciences is a practitioner-grade capsule-format product in this store. It is intended for use as part of a targeted supplement, wellness, or personal-care protocol selected for the individual. Review the selected size and label directions before use.",Generated from catalog product data,"[{""label"":""Format"",""value"":""Capsules""},{""label"":""Use guidance"",""value"":""Follow the product label or practitioner instructions for use.""}]",cellcore biosciences s-tro cellcore biosciences s-tro 120 capsules 120 caps,0,120 caps,S-TRO,120 caps,120 Capsules,€37.19,€61.99,https://api.microlink.io/?url=https%3A%2F%2Fcellcore.com%2Fproducts%2Fs-tro%2F&embed=image.url,product,CellCore Biosciences S-TRO 120 caps,dea16ba0e77b4a5bb7f8,True,CellCore Biosciences S-TRO 120 Capsules 120 caps,,,../brand_logos/cellcore.jpg,brand-logo,../brand_logos/cellcore.jpg,https://cellcore.com/products/s-tro/,official-one-product-one-package-primary-image,evidence-backed-product-and-package-match,cellcore.com,Primary product/package image from the cited product-specific evidence page.,Official product page maps to one valid physical package across catalogue records.
eu,Europe,EUR,cellcore-biosciences-step-1-energy-and-drainage-8fdc83b1,cellcore-biosciences-step-1-energy-and-drainage-8fdc83b1.json,CellCore Biosciences,brand-cellcorebiosciences,Step 1: Energy and Drainage,,0,"Step 1: Energy and Drainage by CellCore Biosciences is a practitioner-grade product in this store. It is intended for use as part of a targeted supplement, wellness, or personal-care protocol selected for the individual. Review the selected size and label directions before use.",Generated from catalog product data,"[{""label"":""Use guidance"",""value"":""Follow the product label or practitioner instructions for use.""}]",cellcore biosciences step 1: energy and drainage cellcore biosciences step 1: energy and drainage retail retail,0,Retail,Step 1: Energy and Drainage,Retail,Retail,€168.59,€280.99,https://api.microlink.io/?url=https%3A%2F%2Fcellcore.com%2Fproducts%2Fstep-1-energy-and-drainage%2F&embed=image.url,product,CellCore Biosciences Step 1: Energy and Drainage Retail,a50b5340c5d633e90979,True,CellCore Biosciences Step 1: Energy and Drainage Retail Retail,,,../brand_logos/cellcore.jpg,brand-logo,../brand_logos/cellcore.jpg,https://cellcore.com/products/step-1-energy-and-drainage/,exact-product-specific-page-sku-identity,exact-product-sku-or-sale-unit-page,cellcore.com,Primary product image from the cited product-specific evidence page.,"Exact product-specific page matches the catalogue brand and product identity. The catalogue package field is a SKU, pricing tier, accessory descriptor, kit descriptor, or sale-unit label rather than a conventional count/volume; it was not used to infer a different variant."
eu,Europe,EUR,cellcore-biosciences-step-2-gut-and-immune-support-066e45a3,cellcore-biosciences-step-2-gut-and-immune-support-066e45a3.json,CellCore Biosciences,brand-cellcorebiosciences,Step 2: Gut & Immune Support,,0,Step 2: Gut & Immune Support by CellCore Biosciences is a practitioner-grade product in this store. Immune and seasonal wellness formulas are commonly used to support immune-system routines and respiratory-season protocols. Review the selected size and label directions before use.,Generated from catalog product data,"[{""label"":""Use guidance"",""value"":""Follow the product label or practitioner instructions for use.""}]",cellcore biosciences step 2: gut & immune support cellcore biosciences step 2: gut & immune support retail retail,0,Retail,Step 2: Gut & Immune Support,Retail,Retail,€162.59,€270.99,https://api.microlink.io/?url=https%3A%2F%2Fcellcore.com%2Fproducts%2Fstep-2-gut-and-immune-support%2F&embed=image.url,product,CellCore Biosciences Step 2: Gut & Immune Support Retail,2ebb190bef03961e97f2,True,CellCore Biosciences Step 2: Gut & Immune Support Retail Retail,,,../brand_logos/cellcore.jpg,brand-logo,../brand_logos/cellcore.jpg,https://cellcore.com/products/step-2-gut-and-immune-support/,exact-product-specific-page-sku-identity,exact-product-sku-or-sale-unit-page,cellcore.com,Primary product image from the cited product-specific evidence page.,"Exact product-specific page matches the catalogue brand and product identity. The catalogue package field is a SKU, pricing tier, accessory descriptor, kit descriptor, or sale-unit label rather than a conventional count/volume; it was not used to infer a different variant."
eu,Europe,EUR,cellcore-biosciences-step-3-whole-body-immune-support-f2e8a408,cellcore-biosciences-step-3-whole-body-immune-support-f2e8a408.json,CellCore Biosciences,brand-cellcorebiosciences,Step 3: Whole Body Immune Support,,0,Step 3: Whole Body Immune Support by CellCore Biosciences is a practitioner-grade product in this store. Immune and seasonal wellness formulas are commonly used to support immune-system routines and respiratory-season protocols. Review the selected size and label directions before use.,Generated from catalog product data,"[{""label"":""Use guidance"",""value"":""Follow the product label or practitioner instructions for use.""}]",cellcore biosciences step 3: whole body immune support cellcore biosciences step 3: whole body immune support retail retail,0,Retail,Step 3: Whole Body Immune Support,Retail,Retail,€190.19,€316.99,https://api.microlink.io/?url=https%3A%2F%2Fcellcore.com%2Fproducts%2Fstep-3-whole-body-immune-support%2F&embed=image.url,product,CellCore Biosciences Step 3: Whole Body Immune Support Retail,43860885657d2e1a3c9f,True,CellCore Biosciences Step 3: Whole Body Immune Support Retail Retail,,,../brand_logos/cellcore.jpg,brand-logo,../brand_logos/cellcore.jpg,https://cellcore.com/products/step-3-whole-body-immune-support/,exact-product-specific-page-sku-identity,exact-product-sku-or-sale-unit-page,cellcore.com,Primary product image from the cited product-specific evidence page.,"Exact product-specific page matches the catalogue brand and product identity. The catalogue package field is a SKU, pricing tier, accessory descriptor, kit descriptor, or sale-unit label rather than a conventional count/volume; it was not used to infer a different variant."
eu,Europe,EUR,cellcore-biosciences-step-4-systemic-detox-3452af3b,cellcore-biosciences-step-4-systemic-detox-3452af3b.json,CellCore Biosciences,brand-cellcorebiosciences,Step 4: Systemic Detox,,0,"Step 4: Systemic Detox by CellCore Biosciences is a practitioner-grade product in this store. Antioxidant and liver-support formulas are commonly selected for detoxification, oxidative-stress, and cellular defense protocols. Review the selected size and label directions before use.",Generated from catalog product data,"[{""label"":""Use guidance"",""value"":""Follow the product label or practitioner instructions for use.""}]",cellcore biosciences step 4: systemic detox cellcore biosciences step 4: systemic detox retail retail,0,Retail,Step 4: Systemic Detox,Retail,Retail,€178.79,€297.99,https://api.microlink.io/?url=https%3A%2F%2Fcellcore.com%2Fproducts%2Fstep-4-systemic-detox%2F&embed=image.url,product,CellCore Biosciences Step 4: Systemic Detox Retail,21c16e1cceb5b2a94750,True,CellCore Biosciences Step 4: Systemic Detox Retail Retail,,,../brand_logos/cellcore.jpg,brand-logo,../brand_logos/cellcore.jpg,https://cellcore.com/products/step-4-systemic-detox/,exact-product-specific-page-sku-identity,exact-product-sku-or-sale-unit-page,cellcore.com,Primary product image from the cited product-specific evidence page.,"Exact product-specific page matches the catalogue brand and product identity. The catalogue package field is a SKU, pricing tier, accessory descriptor, kit descriptor, or sale-unit label rather than a conventional count/volume; it was not used to infer a different variant."
eu,Europe,EUR,cellcore-biosciences-viradchem-binder-9ec354e1,cellcore-biosciences-viradchem-binder-9ec354e1.json,CellCore Biosciences,brand-cellcorebiosciences,ViRadChem Binder,Capsules,0,"ViRadChem Binder by CellCore Biosciences is a practitioner-grade capsule-format product in this store. It is intended for use as part of a targeted supplement, wellness, or personal-care protocol selected for the individual. Review the selected size and label directions before use.",Generated from catalog product data,"[{""label"":""Format"",""value"":""Capsules""},{""label"":""Use guidance"",""value"":""Follow the product label or practitioner instructions for use.""}]",cellcore biosciences viradchem binder cellcore biosciences viradchem binder 120 capsules 120 caps,0,120 caps,ViRadChem Binder,120 caps,120 Capsules,€47.39,€78.99,https://api.microlink.io/?url=https%3A%2F%2Fcellcore.com%2Fproducts%2Fviradchem-binder%2F&embed=image.url,product,CellCore Biosciences ViRadChem Binder 120 caps,56c2ec55c8e4bf3ecbeb,True,CellCore Biosciences ViRadChem Binder 120 Capsules 120 caps,,,../brand_logos/cellcore.jpg,brand-logo,../brand_logos/cellcore.jpg,https://cellcore.com/products/viradchem-binder/,official-one-product-one-package-primary-image,evidence-backed-product-and-package-match,cellcore.com,Primary product/package image from the cited product-specific evidence page.,Official product page maps to one valid physical package across catalogue records.
eu,Europe,EUR,codeage-liposomal-apigenin-345a03e2,codeage-liposomal-apigenin-345a03e2.json,Codeage,brand-codeage,Liposomal Apigenin,Capsules,0,"Liposomal Apigenin by Codeage is a practitioner-grade capsule-format product in this store. It is intended for use as part of a targeted supplement, wellness, or personal-care protocol selected for the individual. Review the selected size and label directions before use.",Generated from catalog product data,"[{""label"":""Format"",""value"":""Capsules""},{""label"":""Use guidance"",""value"":""Follow the product label or practitioner instructions for use.""}]",codeage liposomal apigenin codeage liposomal apigenin 90 capsules 90 caps,0,90 caps,Liposomal Apigenin,90 caps,90 Capsules,€26.99,€44.99,https://api.microlink.io/?url=https%3A%2F%2Fcodeage.com%2Fproducts%2Fliposomal-apigenin&embed=image.url,product,Codeage Liposomal Apigenin 90 Capsules,24519daa997f91b4a60a,True,Codeage Liposomal Apigenin 90 Capsules 90 caps,,,../brand_badges/codeage.jpg,brand-logo,../brand_badges/codeage.jpg,https://codeage.com/products/liposomal-apigenin,official-manufacturer-page-exact-slug-unique-package,exact-official-product-page-single-catalogue-package,codeage.com,primary image from an exact product page; package conflicts and shared multi-size mappings were excluded,v13_all_remaining_completion: identity=direct-brand (high); image tier=B1; page validation=not-http-probed. Product identity source=direct-brand; target manufacturer/brand=Codeage; exact product/package encoded in candidate URL. Original brand logo retained as fallback. | v14_strict_accuracy: active product image removed: V13 assignment was not trusted/verified. Candidate retained in audit queue: https://www.codeage.com/products/liposomal-apigenin | v15_deep_manufacturer_pass: Official manufacturer product URL; exact product slug match (100%); one product identity and one recognized package mapping; no conflicting size assignment. Evidence tier=B_official_unique_product_package.
eu,Europe,EUR,codeage-liposomal-creatine-monohydrate-0cde16f9,codeage-liposomal-creatine-monohydrate-0cde16f9.json,Codeage,brand-codeage,Liposomal Creatine Monohydrate,Weight,0,"Liposomal Creatine Monohydrate by Codeage is a practitioner-grade measured-quantity product in this store. Protein, collagen, and amino-acid products are commonly used to support daily nutrient intake, recovery, and tissue-maintenance protocols. Review the selected size and label directions before use.",Generated from catalog product data,"[{""label"":""Format"",""value"":""Weight""},{""label"":""Use guidance"",""value"":""Follow the product label or practitioner instructions for use.""}]",codeage liposomal creatine monohydrate codeage liposomal creatine monohydrate 455g 455g,0,455g,Liposomal Creatine Monohydrate,455g,455g,€43.19,€71.99,https://api.microlink.io/?url=https%3A%2F%2Fcodeage.com%2Fproducts%2Fliposomal-creatine-monohydrate&embed=image.url,product,Codeage Liposomal Creatine Monohydrate 455g,ce60ecb905eec189e9a3,True,Codeage Liposomal Creatine Monohydrate 455g 455g,,,../brand_badges/codeage.jpg,brand-logo,../brand_badges/codeage.jpg,https://codeage.com/products/liposomal-creatine-monohydrate,official-manufacturer-page-exact-slug-unique-package,exact-official-product-page-single-catalogue-package,codeage.com,primary image from an exact product page; package conflicts and shared multi-size mappings were excluded,v13_all_remaining_completion: identity=direct-brand (high); image tier=B1; page validation=not-http-probed. Product identity source=direct-brand; target manufacturer/brand=Codeage; exact product/package encoded in candidate URL. Original brand logo retained as fallback. | v14_strict_accuracy: active product image removed: V13 assignment was not trusted/verified. Candidate retained in audit queue: https://www.codeage.com/products/liposomal-creatine-monohydrate | v15_deep_manufacturer_pass: Official manufacturer product URL; exact product slug match (100%); one product identity and one recognized package mapping; no conflicting size assignment. Evidence tier=B_official_unique_product_package.
eu,Europe,EUR,codeage-liposomal-magnesium-l-taurate-3953eb28,codeage-liposomal-magnesium-l-taurate-3953eb28.json,Codeage,brand-codeage,Liposomal Magnesium L-Taurate +,Capsules,0,"Liposomal Magnesium L-Taurate + by Codeage is a practitioner-grade capsule-format product in this store. Magnesium formulas are commonly used in wellness protocols focused on mineral repletion, muscle function, and nervous-system support. Review the selected size and label directions before use.",Generated from catalog product data,"[{""label"":""Format"",""value"":""Capsules""},{""label"":""Use guidance"",""value"":""Follow the product label or practitioner instructions for use.""}]",codeage liposomal magnesium l-taurate + codeage liposomal magnesium l-taurate + 120 capsules 120 caps,0,120 caps,Liposomal Magnesium L-Taurate +,120 caps,120 Capsules,€34.79,€57.99,https://api.microlink.io/?url=https%3A%2F%2Fcodeage.com%2Fproducts%2Fliposomal-magnesium-l-taurate&embed=image.url,product,Codeage Liposomal Magnesium L-Taurate + 120 Capsules,e6321e5d5728b4522a19,True,Codeage Liposomal Magnesium L-Taurate + 120 Capsules 120 caps,,,../brand_badges/codeage.jpg,brand-logo,../brand_badges/codeage.jpg,https://codeage.com/products/liposomal-magnesium-l-taurate,official-manufacturer-page-exact-slug-unique-package,exact-official-product-page-single-catalogue-package,codeage.com,primary image from an exact product page; package conflicts and shared multi-size mappings were excluded,v13_all_remaining_completion: identity=direct-brand (high); image tier=B1; page validation=not-http-probed. Product identity source=direct-brand; target manufacturer/brand=Codeage; exact product/package encoded in candidate URL. Original brand logo retained as fallback. | v14_strict_accuracy: active product image removed: V13 assignment was not trusted/verified. Candidate retained in audit queue: https://www.codeage.com/products/liposomal-magnesium-l-taurate | v15_deep_manufacturer_pass: Official manufacturer product URL; exact product slug match (100%); one product identity and one recognized package mapping; no conflicting size assignment. Evidence tier=B_official_unique_product_package.
eu,Europe,EUR,codeage-liposomal-magnesium-l-threonate-0ef13842,codeage-liposomal-magnesium-l-threonate-0ef13842.json,Codeage,brand-codeage,Liposomal Magnesium L-Threonate,Capsules,0,"Liposomal Magnesium L-Threonate by Codeage is a practitioner-grade capsule-format product in this store. Magnesium formulas are commonly used in wellness protocols focused on mineral repletion, muscle function, and nervous-system support. Review the selected size and label directions before use.",Generated from catalog product data,"[{""label"":""Format"",""value"":""Capsules""},{""label"":""Use guidance"",""value"":""Follow the product label or practitioner instructions for use.""}]",codeage liposomal magnesium l-threonate codeage liposomal magnesium l-threonate 90 capsules 90 caps,0,90 caps,Liposomal Magnesium L-Threonate,90 caps,90 Capsules,€38.99,€64.99,https://api.microlink.io/?url=https%3A%2F%2Fcodeage.com%2Fproducts%2Fliposomal-magnesium-l-threonate&embed=image.url,product,Codeage Liposomal Magnesium L-Threonate 90 Capsules,e357336c2f825a170a62,True,Codeage Liposomal Magnesium L-Threonate 90 Capsules 90 caps,,,../brand_badges/codeage.jpg,brand-logo,../brand_badges/codeage.jpg,https://codeage.com/products/liposomal-magnesium-l-threonate,official-manufacturer-page-exact-slug-unique-package,exact-official-product-page-single-catalogue-package,codeage.com,primary image from an exact product page; package conflicts and shared multi-size mappings were excluded,v13_all_remaining_completion: identity=direct-brand (high); image tier=B1; page validation=not-http-probed. Product identity source=direct-brand; target manufacturer/brand=Codeage; exact product/package encoded in candidate URL. Original brand logo retained as fallback. | v14_strict_accuracy: active product image removed: V13 assignment was not trusted/verified. Candidate retained in audit queue: https://www.codeage.com/products/liposomal-magnesium-l-threonate | v15_deep_manufacturer_pass: Official manufacturer product URL; exact product slug match (100%); one product identity and one recognized package mapping; no conflicting size assignment. Evidence tier=B_official_unique_product_package.
eu,Europe,EUR,codeage-liposomal-nicotinamide-riboside-b8ea4989,codeage-liposomal-nicotinamide-riboside-b8ea4989.json,Codeage,brand-codeage,Liposomal Nicotinamide Riboside+,Capsules,0,"Liposomal Nicotinamide Riboside+ by Codeage is a practitioner-grade capsule-format product in this store. It is intended for use as part of a targeted supplement, wellness, or personal-care protocol selected for the individual. Review the selected size and label directions before use.",Generated from catalog product data,"[{""label"":""Format"",""value"":""Capsules""},{""label"":""Use guidance"",""value"":""Follow the product label or practitioner instructions for use.""}]",codeage liposomal nicotinamide riboside+ codeage liposomal nicotinamide riboside+ 60 capsules 60 caps,0,60 caps,Liposomal Nicotinamide Riboside+,60 caps,60 Capsules,€50.99,€84.99,https://api.microlink.io/?url=https%3A%2F%2Fcodeage.com%2Fproducts%2Fliposomal-nicotinamide-riboside&embed=image.url,product,Codeage Liposomal Nicotinamide Riboside+ 60 Capsules,8e02177e2830ba96f82e,True,Codeage Liposomal Nicotinamide Riboside+ 60 Capsules 60 caps,,,../brand_badges/codeage.jpg,brand-logo,../brand_badges/codeage.jpg,https://codeage.com/products/liposomal-nicotinamide-riboside,official-manufacturer-page-exact-slug-unique-package,exact-official-product-page-single-catalogue-package,codeage.com,primary image from an exact product page; package conflicts and shared multi-size mappings were excluded,v13_all_remaining_completion: identity=direct-brand (high); image tier=B1; page validation=not-http-probed. Product identity source=direct-brand; target manufacturer/brand=Codeage; exact product/package encoded in candidate URL. Original brand logo retained as fallback. | v14_strict_accuracy: active product image removed: V13 assignment was not trusted/verified. Candidate retained in audit queue: https://www.codeage.com/products/liposomal-nicotinamide-riboside | v15_deep_manufacturer_pass: Official manufacturer product URL; exact product slug match (100%); one product identity and one recognized package mapping; no conflicting size assignment. Evidence tier=B_official_unique_product_package.
eu,Europe,EUR,codeage-liposomal-ovarian-inositol-5e1d49b8,codeage-liposomal-ovarian-inositol-5e1d49b8.json,Codeage,brand-codeage,Liposomal Ovarian Inositol +,Capsules,0,"Liposomal Ovarian Inositol + by Codeage is a practitioner-grade capsule-format product in this store. It is intended for use as part of a targeted supplement, wellness, or personal-care protocol selected for the individual. Review the selected size and label directions before use.",Generated from catalog product data,"[{""label"":""Format"",""value"":""Capsules""},{""label"":""Use guidance"",""value"":""Follow the product label or practitioner instructions for use.""}]",codeage liposomal ovarian inositol + codeage liposomal ovarian inositol + 120 capsules 120 caps,0,120 caps,Liposomal Ovarian Inositol +,120 caps,120 Capsules,€43.19,€71.99,https://api.microlink.io/?url=https%3A%2F%2Fcodeage.com%2Fproducts%2Fliposomal-ovarian-inositol&embed=image.url,product,Codeage Liposomal Ovarian Inositol + 120 Capsules,e5e8ba4aebb2bf0cec3b,True,Codeage Liposomal Ovarian Inositol + 120 Capsules 120 caps,,,../brand_badges/codeage.jpg,brand-logo,../brand_badges/codeage.jpg,https://codeage.com/products/liposomal-ovarian-inositol,official-manufacturer-page-exact-slug-unique-package,exact-official-product-page-single-catalogue-package,codeage.com,primary image from an exact product page; package conflicts and shared multi-size mappings were excluded,v13_all_remaining_completion: identity=direct-brand (high); image tier=B1; page validation=not-http-probed. Product identity source=direct-brand; target manufacturer/brand=Codeage; exact product/package encoded in candidate URL. Original brand logo retained as fallback. | v14_strict_accuracy: active product image removed: V13 assignment was not trusted/verified. Candidate retained in audit queue: https://www.codeage.com/products/liposomal-ovarian-inositol | v15_deep_manufacturer_pass: Official manufacturer product URL; exact product slug match (100%); one product identity and one recognized package mapping; no conflicting size assignment. Evidence tier=B_official_unique_product_package.
